"16.652365, 52.089785",Szkoły podstawowe,Kościan
"16.168887, 51.403861",Szkoły podstawowe,Lubin
"20.993629, 52.340374",Szkoły podstawowe,Warszawa
"20.973823, 52.326540",Szkoły podstawowe,Warszawa
"17.707155, 51.309828",Szkoły podstawowe,Syców
"15.090589, 52.053999",Szkoły podstawowe,Krosno Odrzańskie
"15.098667, 52.041415",Szkoły podstawowe,Krosno Odrzańskie
"15.107140, 52.055338",Szkoły podstawowe,Krosno Odrzańskie
"15.592031, 52.124942",Szkoły podstawowe,Kalsk
"15.841412, 52.851932",Szkoły podstawowe,Drezdenko
"15.827996, 52.839898",Szkoły podstawowe,Drezdenko
"15.963007, 52.897917",Szkoły podstawowe,Drawiny
"16.257203, 52.506013",Szkoły podstawowe,Pniewy
"16.084789, 52.551986",Szkoły podstawowe,Kwilcz
"16.348801, 50.968484",Szkoły podstawowe,Strzegom
"16.330653, 50.952735",Szkoły podstawowe,Strzegom
"16.350125, 50.960665",Szkoły podstawowe,Strzegom
"15.554978, 51.936344",Szkoły podstawowe,Zielona Góra
"18.311115, 50.163759",Szkoły podstawowe,Nędza
"18.906235, 52.514361",Szkoły podstawowe,Kłobia
"19.559186, 49.661291",Szkoły podstawowe,Zawoja
"22.229568, 49.812774",Szkoły podstawowe,Dynów
"17.275648, 50.945615",Szkoły podstawowe,Oława
"17.284053, 50.945697",Szkoły podstawowe,Oława
"17.293071, 50.941051",Szkoły podstawowe,Oława
"17.305023, 50.942362",Szkoły podstawowe,Oława
"17.299605, 50.936074",Szkoły podstawowe,Oława
"17.227608, 50.989028",Szkoły podstawowe,Marcinkowice
"19.931427, 50.042490",Szkoły podstawowe,Kraków
"19.521805, 49.862786",Szkoły podstawowe,Jaroszowice
"19.481551, 49.856164",Szkoły podstawowe,Zawadka
"17.211671, 50.813714",Szkoły podstawowe,Wiązów
"17.064001, 50.785752",Szkoły podstawowe,Strzelin
"17.086923, 50.779093",Szkoły podstawowe,Strzelin
"17.318840, 51.022209",Szkoły podstawowe,Jelcz-Laskowice
"17.332639, 51.035121",Szkoły podstawowe,Jelcz-Laskowice
"19.435211, 51.794981",Szkoły podstawowe,Łódź
"19.322129, 51.750773",Szkoły podstawowe,Konstantynów Łódzki
"19.390180, 51.747754",Szkoły podstawowe,Łódź
"19.387935, 51.747429",Szkoły podstawowe,Łódź
"19.608332, 53.326676",Szkoły podstawowe,Brzozie
"19.415277, 53.067520",Szkoły podstawowe,Rypin
"19.416313, 53.063043",Szkoły podstawowe,Rypin
"19.491142, 50.493467",Szkoły podstawowe,Zawiercie
"17.006485, 51.116957",Szkoły podstawowe,Wrocław
"17.009260, 51.118691",Szkoły podstawowe,Wrocław
"18.344338, 54.596343",Szkoły podstawowe,Reda
"18.770614, 53.023408",Szkoły podstawowe,Lubicz Górny
"19.410035, 53.274414",Szkoły podstawowe,Brodnica
"19.427873, 50.494231",Szkoły podstawowe,Zawiercie
"19.426565, 50.484010",Szkoły podstawowe,Zawiercie
"21.043991, 52.477270",Szkoły podstawowe,Jadwisin
"18.509881, 54.494331",Szkoły podstawowe,Gdynia
"16.913619, 52.425525",Szkoły podstawowe,Poznań
"21.947218, 49.984752",Szkoły podstawowe,Boguchwała
"21.791888, 49.577567",Szkoły podstawowe,Iwonicz-Zdrój
"22.040182, 50.077906",Szkoły podstawowe,Trzebownisko
"21.958998, 50.005842",Szkoły podstawowe,Rzeszów
"22.236148, 50.071039",Szkoły podstawowe,Łańcut
"22.216701, 50.067108",Szkoły podstawowe,Łańcut
"22.234702, 50.089779",Szkoły podstawowe,Łańcut
"21.800517, 49.604146",Szkoły podstawowe,Iwonicz
"21.465023, 50.284716",Szkoły podstawowe,Mielec
"20.389510, 50.317530",Szkoły podstawowe,Skalbmierz
"20.418842, 50.252007",Szkoły podstawowe,Kamieńczyce
"20.480235, 50.284520",Szkoły podstawowe,Cudzynowice
"20.173725, 54.372274",Szkoły podstawowe,Zagaje
"20.952226, 52.424717",Szkoły podstawowe,Łajski
"20.968300, 52.451282",Szkoły podstawowe,Wieliszew
"18.203428, 54.336249",Szkoły podstawowe,Kartuzy
"19.412504, 54.164956",Szkoły podstawowe,Elbląg
"19.412369, 54.167788",Szkoły podstawowe,Elbląg
"19.396351, 54.188522",Szkoły podstawowe,Elbląg
"20.248947, 51.762070",Szkoły podstawowe,Rawa Mazowiecka
"20.262434, 51.774275",Szkoły podstawowe,Rawa Mazowiecka
"20.257320, 51.765076",Szkoły podstawowe,Mazowiecka
"19.664709, 51.406691",Szkoły podstawowe,Piotrków Trybunalski
"19.673275, 51.412320",Szkoły podstawowe,Piotrków Trybunalski
"19.701995, 51.412946",Szkoły podstawowe,Piotrków Trybunalski
"19.688992, 51.410495",Szkoły podstawowe,Piotrków Trybunalski
"19.694890, 51.410049",Szkoły podstawowe,Piotrków Trybunalski
"19.709245, 51.405349",Szkoły podstawowe,Piotrków Trybunalski
"19.680480, 51.402567",Szkoły podstawowe,Piotrków Trybunalski
"19.697023, 51.405273",Szkoły podstawowe,Piotrków Trybunalski
"18.999882, 51.147758",Szkoły podstawowe,Pajęczno
"19.185358, 52.843050",Szkoły podstawowe,Lipno
"19.179569, 52.851931",Szkoły podstawowe,Lipno
"19.178367, 52.840801",Szkoły podstawowe,Lipno
"20.675251, 50.346413",Szkoły podstawowe,Wiślica
"23.673195, 53.093220",Szkoły podstawowe,Gródek
"16.638399, 52.653440",Szkoły podstawowe,Szamotuły
"22.309266, 53.282398",Szkoły podstawowe,Jedwabne
"22.623982, 54.180885",Szkoły podstawowe,Filipów
"22.825147, 53.774809",Szkoły podstawowe,Bargłów Kościelny
"22.839564, 52.747907",Szkoły podstawowe,Brańsk
"17.812295, 51.647148",Szkoły podstawowe,Ostrów Wielkopolski
"21.028283, 52.464978",Szkoły podstawowe,Zegrze
"18.013405, 53.572416",Szkoły podstawowe,Cekcyn
"16.278949, 54.297907",Szkoły podstawowe,Iwięcino
"21.183808, 52.413774",Szkoły podstawowe,Radzymin
"21.056982, 52.393247",Szkoły podstawowe,Izabelin
"18.930441, 52.643338",Szkoły podstawowe,Wieniec
"22.283151, 53.568409",Szkoły podstawowe,Szczuczyn
"19.872329, 49.987833",Szkoły podstawowe,Kraków
"22.314367, 53.517598",Szkoły podstawowe,Wąsosz
"15.126253, 53.663847",Szkoły podstawowe,Nowogard
"15.112574, 53.673114",Szkoły podstawowe,Nowogard
"15.136907, 53.663281",Szkoły podstawowe,Nowogard
"15.121179, 53.686974",Szkoły podstawowe,Nowogard
"21.090842, 52.414533",Szkoły podstawowe,Wólka Radzymińska
"22.158857, 53.380719",Szkoły podstawowe,Stawiski
"22.805235, 53.403938",Szkoły podstawowe,Mońki
"22.730555, 53.486703",Szkoły podstawowe,Goniądz
"23.341231, 54.106869",Szkoły podstawowe,Sejny
"22.648342, 52.401768",Szkoły podstawowe,Drohiczyn
"23.080834, 52.463008",Szkoły podstawowe,Nurzec-Stacja
"23.522238, 53.398280",Szkoły podstawowe,Sokółka
"23.784342, 53.266490",Szkoły podstawowe,Krynki
"23.109170, 53.575845",Szkoły podstawowe,Suchowola
"22.322345, 52.798067",Szkoły podstawowe,Czyżew
"23.208637, 50.412777",Szkoły podstawowe,Susiec
"23.172611, 50.458805",Szkoły podstawowe,Majdan Sopocki
"23.796107, 51.167969",Szkoły podstawowe,Dorohusk-Osada
"20.396949, 53.656821",Szkoły podstawowe,Stawiguda
"19.910705, 53.071020",Szkoły podstawowe,Żuromin
"19.916288, 53.064614",Szkoły podstawowe,Żuromin
"20.366417, 52.629235",Szkoły podstawowe,Płońsk
"19.092232, 50.090590",Szkoły podstawowe,Bieruń
"19.422897, 50.524131",Szkoły podstawowe,Rudniki
"19.414172, 50.508412",Szkoły podstawowe,Zawiercie
"19.454513, 50.550880",Szkoły podstawowe,Włodowice
"17.600659, 53.242142",Szkoły podstawowe,Mrocza
"17.233691, 53.542269",Szkoły podstawowe,Debrzno
"19.986920, 50.713882",Szkoły podstawowe,Radków
"19.015255, 50.280120",Szkoły podstawowe,Katowice
"19.016047, 50.284520",Szkoły podstawowe,Katowice
"19.777493, 49.641644",Szkoły podstawowe,Bystra
"20.013880, 50.069028",Szkoły podstawowe,Kraków
"20.211625, 49.476211",Szkoły podstawowe,Szlembark
"18.948251, 42.203264",Szkoły podstawowe,Petrovac
"18.163686, 52.307117",Szkoły podstawowe,Kazimierz Biskupi
"18.087482, 52.243588",Szkoły podstawowe,Golina
"17.765063, 52.440710",Szkoły podstawowe,Witkowo
"18.303601, 52.364600",Szkoły podstawowe,Ślesin
"17.157870, 52.160899",Szkoły podstawowe,Zaniemyśl
"16.856005, 51.607381",Szkoły podstawowe,Rawicz
"19.561915, 53.596604",Szkoły podstawowe,Iława
"21.367291, 54.076540",Szkoły podstawowe,Kętrzyn
"16.679790, 54.369609",Szkoły podstawowe,Sławno
"21.801511, 53.628543",Szkoły podstawowe,Pisz
"20.877423, 51.863703",Szkoły podstawowe,Grójec
"17.523687, 53.450606",Szkoły podstawowe,Sępólno Krajeńskie
"17.535735, 53.457656",Szkoły podstawowe,Sępólno Krajeńskie
"18.429884, 53.408325",Szkoły podstawowe,Świecie
"18.444662, 53.410870",Szkoły podstawowe,Świecie
"15.729465, 50.897121",Szkoły podstawowe,Jelenia Góra
"15.740446, 50.901054",Szkoły podstawowe,Jelenia Góra
"16.022764, 50.783777",Szkoły podstawowe,Kamienna Góra
"20.038818, 49.702129",Szkoły podstawowe,Kasinka Mała
"20.816361, 51.252320",Szkoły podstawowe,Pawłów
"20.709165, 52.144260",Szkoły podstawowe,Brwinów
"20.809493, 52.096230",Szkoły podstawowe,Nadarzyn
"20.725960, 52.118406",Szkoły podstawowe,Podkowa Leśna
"20.728148, 52.120701",Szkoły podstawowe,Podkowa Leśna
"16.601243, 51.163889",Szkoły podstawowe,Środa Śląska
"16.476630, 50.834542",Szkoły podstawowe,Świdnica
"16.466623, 50.845530",Szkoły podstawowe,Świdnica
"16.493114, 50.844083",Szkoły podstawowe,Świdnica
"16.530212, 51.663178",Szkoły podstawowe,Góra
"16.542657, 51.671498",Szkoły podstawowe,Góra 
"19.735819, 49.897822",Szkoły podstawowe,Leńcze
"18.414916, 50.879628",Szkoły podstawowe,Olesno
"18.424364, 50.873588",Szkoły podstawowe,Olesno
"18.391737, 50.896693",Szkoły podstawowe,Wojciechów
"18.297107, 50.516652",Szkoły podstawowe,Strzelce Opolskie
"18.791830, 50.037672",Szkoły podstawowe,Suszec
"21.422197, 50.806592",Szkoły podstawowe,Opatów
"21.429653, 50.798088",Szkoły podstawowe,Opatów
"21.171580, 50.564918",Szkoły podstawowe,Staszów
"22.062431, 51.188781",Szkoły podstawowe,Poniatowa
"16.096803, 53.455934",Szkoły podstawowe,Wierzchowo
